Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2026,6,17,09:25:12.061,-2.026,61,0.8,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00023,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.063,-2.024,63,0.9,0.0,0.1,-0.99,0.03,0.04,1.00000,0.00027,0.00003,0.00000,0.031,0.0000
2026,6,17,09:25:12.065,-2.022,65,0.9,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00027,0.00003,0.00000,0.031,0.0000
2026,6,17,09:25:12.067,-2.020,67,0.9,0.0,0.1,-1.00,0.02,0.04,1.00000,0.00030,0.00003,0.00000,0.031,0.0000
2026,6,17,09:25:12.069,-2.018,69,0.9,0.0,0.1,-0.99,0.02,0.03,1.00000,0.00030,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.071,-2.016,71,0.8,0.0,0.0,-1.00,0.02,0.04,1.00000,0.00033,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.073,-2.014,73,0.8,0.0,0.0,-0.99,0.02,0.03,1.00000,0.00033,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.075,-2.012,75,0.8,0.0,-0.1,-1.00,0.02,0.04,1.00000,0.00037,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.077,-2.010,77,0.8,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00037,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.079,-2.008,79,0.8,0.0,0.0,-1.00,0.04,0.04,1.00000,0.00040,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.081,-2.006,81,0.8,0.0,-0.2,-0.99,0.02,0.04,1.00000,0.00040,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.083,-2.004,83,0.9,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00040,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.085,-2.002,85,0.9,-0.1,0.0,-1.00,0.02,0.05,0.99997,0.00043,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.087,-2.000,87,0.8,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00043,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.089,-1.998,89,0.7,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00047,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.091,-1.996,91,0.8,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00047,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.093,-1.994,93,0.7,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00050,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.095,-1.992,95,0.7,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00050,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.097,-1.990,97,0.7,0.0,-0.1,-1.00,0.02,0.04,0.99997,0.00050,0.00003,0.00000,0.031,0.0000
2026,6,17,09:25:12.099,-1.988,99,0.8,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00053,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.101,-1.986,101,0.7,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00053,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.103,-1.984,103,0.5,0.0,0.0,-0.98,0.02,0.04,0.99997,0.00057,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.105,-1.982,105,0.7,0.0,0.1,-1.00,0.03,0.03,0.99997,0.00057,0.00003,0.00000,0.032,0.0000
2026,6,17,09:25:12.107,-1.980,107,0.6,0.0,0.0,-0.99,0.02,0.03,0.99997,0.00057,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.109,-1.978,109,0.7,0.0,0.2,-0.99,0.03,0.04,0.99997,0.00060,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.111,-1.976,111,0.7,0.0,0.1,-0.99,0.02,0.04,0.99997,0.00060,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.113,-1.974,113,0.5,0.0,-0.2,-1.00,0.02,0.04,0.99997,0.00060,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.115,-1.972,115,0.6,0.0,0.1,-0.99,0.02,0.04,0.99997,0.00063,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.117,-1.970,117,0.5,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00063,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.119,-1.968,119,0.6,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00063,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.121,-1.966,121,0.5,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.123,-1.964,123,0.6,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.125,-1.962,125,0.5,0.1,0.0,-0.99,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.127,-1.960,127,0.2,0.0,-0.1,-0.99,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.129,-1.958,129,0.3,-0.1,0.0,-0.99,0.03,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.131,-1.956,131,0.4,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.133,-1.954,133,0.4,0.0,0.0,-0.99,0.02,0.03,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.135,-1.952,135,0.2,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.137,-1.950,137,0.2,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.139,-1.948,139,0.2,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.141,-1.946,141,0.2,0.0,0.1,-0.99,0.02,0.03,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.143,-1.944,143,0.0,0.0,-0.1,-1.00,0.02,0.03,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.145,-1.942,145,0.1,0.0,0.1,-0.99,0.02,0.03,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.147,-1.940,147,0.1,-0.1,0.0,-0.99,0.03,0.04,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.149,-1.938,149,0.0,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00073,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.151,-1.936,151,0.0,0.0,0.2,-1.00,0.02,0.04,0.99997,0.00073,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.153,-1.934,153,0.0,0.0,-0.1,-0.99,0.02,0.03,0.99997,0.00073,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.155,-1.932,155,0.0,0.0,0.0,-1.00,0.03,0.04,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.157,-1.930,157,0.0,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.159,-1.928,159,0.0,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.161,-1.926,161,0.0,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.163,-1.924,163,-0.2,0.0,0.1,-0.98,0.02,0.05,0.99997,0.00073,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.165,-1.922,165,-0.2,0.0,0.0,-0.99,0.02,0.05,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.167,-1.920,167,-0.2,-0.1,0.0,-1.00,0.01,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.169,-1.918,169,-0.2,-0.1,0.0,-1.00,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.171,-1.916,171,-0.3,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.173,-1.914,173,-0.2,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.175,-1.912,175,-0.3,-0.1,0.1,-0.99,0.02,0.04,0.99997,0.00070,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.177,-1.910,177,-0.4,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.179,-1.908,179,-0.4,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.181,-1.906,181,-0.4,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.183,-1.904,183,-0.4,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.185,-1.902,185,-0.4,0.0,0.0,-0.99,0.03,0.05,0.99997,0.00067,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.187,-1.900,187,-0.4,0.0,0.0,-0.99,0.03,0.05,0.99997,0.00063,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.189,-1.898,189,-0.5,-0.1,0.1,-0.99,0.02,0.04,0.99997,0.00063,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.191,-1.896,191,-0.5,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00063,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.193,-1.894,193,-0.6,0.0,0.0,-0.99,0.02,0.05,0.99997,0.00060,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.195,-1.892,195,-0.4,-0.1,0.1,-0.99,0.02,0.04,0.99997,0.00060,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.197,-1.890,197,-0.4,0.0,0.0,-0.99,0.02,0.05,0.99997,0.00060,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.199,-1.888,199,-0.6,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00057,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.201,-1.886,201,-0.7,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00057,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.203,-1.884,203,-0.6,0.0,-0.1,-0.99,0.02,0.04,0.99997,0.00057,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.205,-1.882,205,-0.6,0.0,0.0,-0.99,0.01,0.04,0.99997,0.00053,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.207,-1.880,207,-0.6,0.0,0.0,-0.98,0.03,0.04,0.99997,0.00053,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.209,-1.878,209,-0.6,-0.1,0.0,-0.99,0.03,0.04,0.99997,0.00053,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.211,-1.876,211,-0.6,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00050,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.213,-1.874,213,-0.5,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00050,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.215,-1.872,215,-0.6,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00050,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.217,-1.870,217,-0.6,-0.1,0.0,-0.99,0.03,0.05,0.99997,0.00047,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.219,-1.868,219,-0.6,0.0,0.0,-0.99,0.02,0.05,0.99997,0.00047,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.221,-1.866,221,-0.6,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00047,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.223,-1.864,223,-0.6,0.0,0.0,-1.00,0.02,0.04,0.99997,0.00043,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.225,-1.862,225,-0.7,0.0,0.0,-0.99,0.01,0.04,0.99997,0.00043,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.227,-1.860,227,-0.6,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00043,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.229,-1.858,229,-0.4,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00040,0.00003,0.00003,0.031,0.0000
2026,6,17,09:25:12.231,-1.856,231,-0.7,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00040,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.233,-1.854,233,-0.6,0.0,0.0,-0.99,0.01,0.05,0.99997,0.00040,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.235,-1.852,235,-0.6,0.0,0.0,-0.99,0.02,0.04,0.99997,0.00037,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.237,-1.850,237,-0.6,-0.1,0.0,-0.99,0.02,0.04,0.99997,0.00037,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.239,-1.848,239,-0.6,0.0,0.2,-1.00,0.03,0.03,0.99997,0.00033,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.241,-1.846,241,-0.6,-0.1,0.0,-0.99,0.02,0.03,0.99997,0.00033,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.243,-1.844,243,-0.6,0.0,0.0,-1.00,0.02,0.03,0.99997,0.00033,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.245,-1.842,245,-0.6,0.2,0.0,-0.99,0.02,0.04,0.99997,0.00030,0.00003,0.00003,0.032,0.0000
2026,6,17,09:25:12.247,-1.840,247,-0.5,0.0,0.2,-0.99,0.01,0.04,0.99997,0.00030,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.249,-1.838,249,-0.6,-0.1,0.0,-1.00,0.02,0.05,0.99997,0.00030,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.251,-1.836,1,-0.6,0.0,0.0,-0.99,0.03,0.04,0.99997,0.00027,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.253,-1.834,3,-0.7,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00027,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.255,-1.832,5,-0.6,0.0,0.0,-1.00,0.02,0.05,1.00000,0.00027,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.257,-1.830,7,-0.5,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00023,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.259,-1.828,9,-0.6,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00023,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.261,-1.826,11,-0.6,0.0,0.0,-1.00,0.03,0.04,1.00000,0.00023,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.263,-1.824,13,-0.6,0.0,-0.1,-1.00,0.01,0.04,1.00000,0.00020,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.265,-1.822,15,-0.5,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00020,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.267,-1.820,17,-0.6,0.0,0.0,-0.99,0.03,0.05,1.00000,0.00020,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.269,-1.818,19,-0.6,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00017,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.271,-1.816,21,-0.6,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00017,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.273,-1.814,23,-0.4,0.0,0.2,-0.99,0.02,0.05,1.00000,0.00017,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.275,-1.812,25,-0.4,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00017,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.277,-1.810,27,-0.5,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00013,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.279,-1.808,29,-0.3,-0.1,0.0,-1.00,0.02,0.04,1.00000,0.00013,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.281,-1.806,31,-0.3,0.0,-0.1,-1.00,0.02,0.04,1.00000,0.00013,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.283,-1.804,33,-0.3,0.0,0.0,-1.00,0.03,0.04,1.00000,0.00013,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.285,-1.802,35,-0.2,-0.1,0.0,-0.99,0.03,0.05,1.00000,0.00013,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.287,-1.800,37,-0.1,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00010,0.00003,0.00007,0.031,0.0000
2026,6,17,09:25:12.289,-1.798,39,-0.3,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00010,0.00003,0.00007,0.032,0.0000
2026,6,17,09:25:12.291,-1.796,41,-0.3,-0.1,0.0,-1.00,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.293,-1.794,43,-0.2,0.0,0.1,-0.99,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.295,-1.792,45,-0.2,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.297,-1.790,47,-0.2,-0.1,0.0,-1.00,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.299,-1.788,49,-0.1,-0.1,-0.1,-0.99,0.02,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.301,-1.786,51,0.0,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.303,-1.784,53,-0.1,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.305,-1.782,55,0.0,-0.1,0.0,-1.00,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.307,-1.780,57,-0.2,-0.1,0.0,-1.00,0.02,0.04,1.00000,0.00007,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.309,-1.778,59,0.0,0.2,0.0,-0.99,0.02,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.311,-1.776,61,0.0,0.1,0.0,-0.99,0.02,0.05,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.313,-1.774,63,0.0,-0.1,0.0,-1.00,0.02,0.04,1.00000,0.00007,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.315,-1.772,65,0.0,-0.1,0.0,-0.99,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.317,-1.770,67,0.0,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.319,-1.768,69,0.1,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.321,-1.766,71,0.1,-0.1,0.0,-1.00,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.323,-1.764,73,0.2,0.0,0.1,-0.99,0.02,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.325,-1.762,75,0.2,0.0,0.1,-1.00,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.327,-1.760,77,0.2,0.0,0.0,-1.00,0.03,0.05,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.329,-1.758,79,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.331,-1.756,81,0.2,0.1,0.0,-1.00,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.333,-1.754,83,0.2,0.0,0.0,-1.00,0.03,0.04,1.00000,0.00010,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.335,-1.752,85,0.2,0.0,0.0,-0.99,0.03,0.05,1.00000,0.00013,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.337,-1.750,87,0.3,0.1,0.0,-0.99,0.02,0.04,1.00000,0.00013,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.339,-1.748,89,0.3,0.0,0.0,-1.00,0.02,0.05,1.00000,0.00013,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.341,-1.746,91,0.3,-0.1,0.0,-0.99,0.03,0.04,1.00000,0.00013,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.343,-1.744,93,0.3,0.0,0.0,-0.99,0.02,0.05,1.00000,0.00013,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.345,-1.742,95,0.3,0.0,0.0,-0.99,0.02,0.03,1.00000,0.00017,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.347,-1.740,97,0.3,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00017,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.349,-1.738,99,0.4,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00017,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.351,-1.736,101,0.4,0.0,-0.2,-0.99,0.03,0.04,1.00000,0.00017,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.353,-1.734,103,0.4,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00017,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.355,-1.732,105,0.3,0.0,0.0,-0.99,0.01,0.04,1.00000,0.00020,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.357,-1.730,107,0.4,0.0,0.0,-0.99,0.03,0.05,1.00000,0.00020,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.359,-1.728,109,0.4,-0.1,0.0,-0.99,0.02,0.04,1.00000,0.00020,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.361,-1.726,111,0.4,0.0,0.0,-1.00,0.02,0.04,1.00000,0.00020,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.363,-1.724,113,0.3,-0.1,0.0,-0.99,0.02,0.05,1.00000,0.00023,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.365,-1.722,115,0.3,0.0,0.0,-0.99,0.03,0.05,1.00000,0.00023,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.367,-1.720,117,0.3,-0.1,0.0,-0.99,0.02,0.04,1.00000,0.00023,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.369,-1.718,119,0.4,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00023,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.371,-1.716,121,0.4,0.0,0.0,-0.99,0.03,0.04,1.00000,0.00023,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.373,-1.714,123,0.4,-0.1,0.0,-0.99,0.02,0.04,1.00000,0.00027,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.375,-1.712,125,0.2,0.0,-0.2,-1.00,0.02,0.04,1.00000,0.00027,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.377,-1.710,127,0.3,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00027,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.379,-1.708,129,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00027,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.381,-1.706,131,0.4,0.0,-0.1,-0.99,0.02,0.05,1.00000,0.00027,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.383,-1.704,133,0.4,-0.1,-0.1,-0.99,0.02,0.04,1.00000,0.00030,0.00000,0.00007,0.032,0.0000
2026,6,17,09:25:12.385,-1.702,135,0.3,0.0,0.0,-1.00,0.03,0.04,1.00000,0.00030,0.00000,0.00007,0.031,0.0000
2026,6,17,09:25:12.387,-1.700,137,0.3,0.0,-0.1,-0.99,0.03,0.04,1.00000,0.00030,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.389,-1.698,139,0.4,-0.1,-0.2,-0.99,0.02,0.04,1.00000,0.00030,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.391,-1.696,141,0.4,0.0,0.0,-1.00,0.02,0.04,1.00000,0.00030,0.00000,0.00003,0.031,0.0000
2026,6,17,09:25:12.393,-1.694,143,0.3,0.0,-0.1,-0.99,0.02,0.04,1.00000,0.00033,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.395,-1.692,145,0.3,-0.1,0.0,-1.00,0.03,0.04,1.00000,0.00033,0.00000,0.00003,0.031,0.0000
2026,6,17,09:25:12.397,-1.690,147,0.2,0.0,0.0,-1.00,0.03,0.04,1.00000,0.00033,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.399,-1.688,149,0.2,0.0,0.2,-1.00,0.03,0.05,1.00000,0.00033,0.00000,0.00003,0.031,0.0000
2026,6,17,09:25:12.401,-1.686,151,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00033,0.00000,0.00003,0.031,0.0000
2026,6,17,09:25:12.403,-1.684,153,0.3,0.0,-0.1,-1.00,0.04,0.04,1.00000,0.00033,0.00000,0.00003,0.031,0.0000
2026,6,17,09:25:12.405,-1.682,155,0.4,-0.1,0.0,-1.00,0.02,0.04,1.00000,0.00037,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.407,-1.680,157,0.3,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00037,0.00000,0.00003,0.032,0.0000
2026,6,17,09:25:12.409,-1.678,159,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00000,0.00000,0.00000,0.031,0.0000
2026,6,17,09:25:12.411,-1.676,161,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00000,0.00000,0.00000,0.032,0.0000
2026,6,17,09:25:12.413,-1.674,163,0.2,0.0,0.2,-0.99,0.02,0.04,1.00000,0.00000,0.00000,0.00000,0.032,0.0000
2026,6,17,09:25:12.415,-1.672,165,0.2,-0.1,0.0,-0.99,0.02,0.04,1.00000,0.00000,0.00000,0.00000,0.032,0.0000
2026,6,17,09:25:12.417,-1.670,167,0.1,0.0,0.0,-0.99,0.03,0.05,1.00000,0.00000,0.00000,0.00000,0.031,0.0000
2026,6,17,09:25:12.419,-1.668,169,0.1,0.0,0.0,-1.00,0.02,0.05,1.00000,0.00000,0.00000,0.00000,0.032,0.0000
2026,6,17,09:25:12.421,-1.666,171,0.2,0.0,0.0,-0.99,0.02,0.04,1.00000,0.00000,0.00000,0.00000,0.031,0.0000
